,
Kod,Tanım
2929.2.09,Metal dökümhaneleri için dereceler (döküm kasaları); döküm plakaları; döküm modelleri
2929.2.10,B.y.s. özel amaçlı makineler
2929.2.11,Özel amaçlı makinelerin aksam ve parçaları
2929.2.12,B.y.s. diğer özel amaçlı makinelerin kurulumu
2929.2.13,B.y.s. diğer özel amaçlı makinelerin bakım ve onarımı
2930.1.01,Ev tipi buzdolabı ve dondurucular
2930.1.02,Ev tipi bulaşık makineleri
2930.1.03,"Ev tipi çamaşır makineleri, çamaşır kurutma makineleri"
2930.1.04,Elektrikli battaniyeler
2930.1.05,"Ev tipi aspiratör, vantilatör ve havalandırma cihazları"
2930.1.06,Ev işlerinde kullanılmaya yönelik elektrik motorlu elektro-mekanik aletler
2930.1.07,"Traş makineleri, saç kesme makineleri (elektrik motorlu)"
2930.1.08,Elektro-termik saç ve el kurutma cihazları; elektrikli ütüler
2930.1.09,Diğer elektro-termik cihazlar
2930.1.10,"Elektrikli, anında veya depolu su ısıtıcılar ve daldırma tipi ısıtıcılar"
2930.1.11,Elektrikli ısıtma cihazları; elektrikli toprak ısıtma cihazları
2930.1.12,Mikrodalga fırınlar
2930.1.13,"Diğer fırınlar; ocaklar, pişirme sacları, kaynatma halkaları, ızgaralar ve kızartma cihazları"
2930.1.14,Elektrikli ısıtıcı rezistanslar
2930.1.15,Elektrikli ev aletlerinin aksam ve parçaları
2930.2.01,"Demir, çelik veya bakırdan ev tipi yemek pişirme cihazları ve tabak ısıtma ocakları (elektrikli olamayan)"
2930.2.02,"Gaz yakıtlı, hem gaz hem sıvı yakıtlı, sıvı yakıtlı veya katı yakıtlı diğer ev aletleri"
2930.2.03,Demir veya çelikten elektrikli olmayan sıcak hava jeneratörleri ve distribütörleri
2930.2.04,Elektrikli olmayan anında veya depolu su ısıtıcıları
2930.2.05,"Soba, fırın, ocak ve benzeri elektriksiz ev aletlerinin aksam ve parçaları"
3000.1.01,Otomatik yazı makineleri ve kelime işlem makineleri
3000.1.02,Diğer yazı makineleri
3000.1.03,"Hesaplama ve muhasebe makineleri, yazar-kasalar ile hesaplama özelliği bulunan diğer benzeri makineler"
3000.1.04,Yazı makineleri ve hesap makinelerinin aksam ve parçaları
3000.1.05,Optik sistemli veya kontaktlı fotokopi cihazları ve termokopi cihazları
3000.1.06,Tabaka kağıda ofset baskı basan büro tipi makineler (ebadı 22 x 36 cm.yi geçmeyenler)
3000.1.07,Diğer büro aletleri
3000.1.08,Diğer büro makinelerinin aksam ve parçaları
3000.1.09,"Fotokopi makinelerinin aksam, parça ve aksesuarları"
3000.1.10,Büro makinelerinin kurulum hizmetleri
3000.2.01,Analog veya karma otomatik bilgi işlem makineleri
3000.2.02,Otomatik bilgi işlem makineleri -taşınabilir tek kullanıcılı sistemliler
3000.2.03,Dijital bilgi işlem üniteleri (geniş çaplı sistem)
3000.2.04,Dijital bilgi işlem makineleri: sistem halinde
3000.2.05,Diğer bilgi işlem makineleri
3000.2.06,Manyetik veya optik okuyucular; b.y.s. bilgi işlem makineleri
3000.2.07,Depolama birimleri
3000.2.08,B.y.s. diğer bilgi işlem makineleri
3000.2.09,"Bilgi işlem, kelime işlem ve diğer büro makinelerinin parça ve aksesuarları (mouse ve hard disk sürücüler hariç)"
3000.2.10,Bilgisayar ve diğer bilgi işlem makinelerinin kurulumu
3110.0.01,"Kapasiteleri 37, 5 W'ı geçmeyen motorlar; diğer doğru akım (DC) motorları; doğru akım (DC) jeneratörleri"
3110.0.02,"Güç kapasiteleri 37, 5 Watt ı geçen üniversal alternatif akım / doğru akım (AC/DC) motorlar"
3110.0.03,Tek fazlı alternatif akım motorları
3110.0.04,Çok fazlı alternatif akım motorları (Güç << 750 Watt)
3110.0.05,Çok fazlı alternatif akım motorları (750 Watt << Güç << 75 kW)
3110.0.06,Çok fazlı alternatif akım motorları (Güç >> 75 kW)
3110.0.07,Alternatif akım (AC) jeneratörleri (alternatörler)
3110.0.08,"Sıkıştırmayla ateşlemeli, içten yanmalı, pistonlu motorlu elektrik enerjisi üretim grupları"
3110.0.09,"Kıvıcımla ateşlemeli, içten yanmalı, pistonlu motorlu elektrik enerjisi üretim grupları; diğer elektrik enerjisi üretim grupları; rotatif elektrik konvertörleri"
3110.0.10,Sıvı dielektrikli transformatörler
3110.0.11,Diğer transformatörler (Güç =<< 16 kVA)
3110.0.12,Diğer transformatörler (Güç >> 16 kVA)
3110.0.13,Deşarj ampülleri veya tüpleri için balastlar; statik konvertörler; diğer endüktörler
3110.0.14,Elektrik motorları ve jeneratörlerin aksam ve parçaları
3110.0.15,"Transformatör, endüktör ve statik konvertörlerin aksam ve parçaları"
3110.0.16,"Elektrik motorları, jeneratörler ve transformatörlerin kurulumu"
3110.0.17,"Elektrik motorları, jeneratörler ve transformatörlerin bakım, onarım ve yeniden sarma hizmetleri"
3120.0.01,Gerilimi 1000 V'u geçen elektrik devrelerinin anahtarlanması veya korunmasına yönelik elektrik teçhizatı
3120.0.02,Sigortalar (=<< 1000 V)
3120.0.03,Otomatik devre kapayıcıları (=<< 1000 V)
3120.0.04,B.y.s. elektrik devre koruyucuları (=<< 1000 V)
3120.0.05,Röleler
3120.0.06,"Diğer anahtarlar (starterler, komütatörler v.b.)"
3120.0.07,Ampul duyları (=<< 1000 V)
3120.0.08,"B.y.s. elektrik devrelerinin ahahtarlanması veya korunmasına yönelik fişler, soketler ve diğer malzemeler"
3120.0.09,"Gerilimi 1000 Voltu geçmeyen, elektriksel anahtarlarla veya koruma cihazları ile donatılmış tablolar, panolar, konsollar, masalar, kabinler ve diğer mesnetler"
3120.0.10,"Gerilimi 1000 Voltu geçmeyen elektriksel anahtarlarla veya koruma cihazları ile donatılmış tablolar, panolar, konsollar, masalar, kabinler ve diğer mesnetler"
3120.0.11,Elektrik dağıtım ve kontrol cihazlarının aksam ve parçaları
3120.0.12,Elektrik dağıtım ve kontrol cihazlarının kurulumu
3120.0.13,Elektrik dağıtım ve kontrol cihazlarının bakım ve onarımı
3130.0.01,İzole edilmiş bobin telleri
3130.0.02,Koaksiyel kablolar ve diğer koaksiyel elektrik iletkenleri
3130.0.03,Gerilimi 1000 voltu geçmeyen diğer elektrik iletkenleri
3130.0.04,Gerilimi 1000 voltu geçen elektrik iletkenleri
3130.0.05,Tek tek kaplanmış liflerden oluşan fiber optik kablolar
3140.0.01,Dış hacmi 300 cm3 ü geçmeyen pil ve bataryalar
3140.0.02,Dış hacmi 300 cm3 ü geçen pil ve bataryalar
3140.0.03,Starter pistonlu motorlar için kurşun asitli akümülatörler
3140.0.04,B.y.s. kurşun asitli akümülatörler (starter pistonlu motorlar için olanlar hariç)
3140.0.05,"Nikel-kadmiyum, nikel-demir ve diğer elektrik akümülatörleri"
3140.0.06,Elektrik akümülatörlerinin aksam ve parçaları (seperatörler dahil)
3150.0.01,Monoblok far üniteleri
3150.0.02,Tungsten flamanlı halojen ampüller (mor veya kızılötesi ışınlı ampüller hariç)
3150.0.03,Diğer flamanlı ampüller (gücü=<<200 W ve gerilimi>>100 V)
3150.0.04,B.y.s. flamanlı ampüller
3150.0.05,Deşarj ampülleri; mor ve kızılötesi ışınlı ampüller; ark lambaları
3150.0.06,"Kuru piller, akümülatörler ve manyetolarla çalışan portatif elektrik lambaları"
3150.0.07,"Masa, yazı masası, yatak odası komodinleri v.b. üzerine konan elektrikli ve ayaklı lambalar"
3150.0.08,Elektrikli olmayan lamba ve aydınlatma cihazları
3150.0.09,"Reklam lambaları, ışıklı tabelalar, ışıklı isim plakaları ve benzeri eşya"
3150.0.10,"Avizeler, tavan ve duvar için aydınlatma cihazları"
3150.0.11,"Flaş lambaları, flaş küpleri ve benzerleri"
3150.0.12,Noel ağaçlarında kullanılan türden aydınlatma cihazları
3150.0.13,Projektörler ve spot ışıkları
3150.0.14,B.y.s. diğer elektrik lambaları ve aydınlatma cihazları
3150.0.15,Flamanlı veya deşarj ampüllerinin aksam ve parçaları
3150.0.16,Diğer lamba ve aydınlatma cihazlarının aksam ve parçaları
3190.1.01,"Ateşleme bujilerine özgü kablo bağlantı takımları; taşıtlarda, uçaklarda veya gemilerde kullanılan türden diğer kablo bağlantı kabloları"
3190.1.02,"Ateşleme bujileri; ateşleme manyetoları, dinamo manyetoları; manyetik volanlar; distribütörler ve ateşleme bobinleri"
3190.1.03,Starter (marş) motorları ve jeneratörleri; diğer jeneratörler ve cihazlar
3190.1.04,"Taşıtlar için elektrikli aydınlatma veya işaret cihazları, cam siliciler, buzlanma ve buğulanmayı önleyici tertibat"
3190.1.05,Motor ve taşıtlarda kullanıma yönelik b.y.s. diğer elektrikli teçhizat için aksam ve parçalar
3190.2.01,"Elektrikli sesli veya görsel işaret cihazları (bisiklet, motosiklet ve motorlu taşıtlar için olanlar hariç)"
3190.2.02,"Elektro mıknatıslar; daimi mıknatıslar v.b.; elektromanyetik ve daimi mıknatıslı aynalar, kıskaçlar v.b. tespit tertibatı; elektromanyetik kaplinler, kavramalar ve frenler; elektromanyetik vinç başları; ve bunların aksam ve parçaları"
3190.2.03,B.y.s. kendine has fonksiyonu olan elektrikli makine ve cihazlar
3190.2.04,Elektrik izolatörleri; elektrikli makine ve cihazlar için izole edici bağlantı parçaları; elektriksel olarak izole edilmiş borular
3190.2.05,"Elektrik işlerinde kullanılan kömür elektrotlar, grafit veya diğer kömürden diğer eşyalar"
3190.2.06,B.y.s. diğer elektrikli aletlerin aksam ve parçaları; makinelerin elektrikli aksam ve parçaları
3190.2.07,B.y.s. diğer elektrikli donanımın kurulumu (karayolları ve havaalanlarında kullanılan elektrikli işaretleme cihazları hariç)
3190.2.08,B.y.s. diğer elektrikli teçhizatın bakım ve onarımı
3210.0.01,"50/60 Hz.lik elektrik devreleri için imal edilmiş 0,5 kVAr veya daha fazla reaktif güç kapasitesi olan sabit kondansatörler"
3210.0.02,Diğer sabit elektrik kondansatörleri
3210.0.03,Değişken veya ayarlanabilen elektrikli kondansatörler
3210.0.04,Elektrik dirençleri (ısıtma rezistansları hariç)
3210.0.05,Baskılı devreler
3210.0.06,Katod ışınlı televizyon görüntü tüpleri; televizyon kamera tüpleri; diğer katot ışınlı tüpler
3210.0.07,"Magnetronlar, klistronlar, mikro dalga tüpleri ve diğer valf tüpleri"
3210.0.08,Diyotlar; transistörler; tristörler; diyaklar ve triyaklar
3210.0.09,Yarı iletken cihazlar; ışık yayan diyotlar; monte edilmiş piezo-elektrik kristalleri ve bunların parçaları
3210.0.10,Elektronik entegre devreler ve mikro devreler
3210.0.11,Elektrikli kapasitörlerin aksam ve parçaları
3210.0.12,"Elektrik dirençleri, reosta ve potansiyometrelerin aksam ve parçaları"
3210.0.13,B.y.s. diğer elektronik valf ve tüplerin; elektronik malzemelerin aksam ve parçaları
3220.0.01,"Telsiz telefon, telsiz telgraf; radyo veya televizyon yayınlarına özgü verici cihazlar"
3220.0.02,Televizyon kameraları
3220.0.03,Telli telefon ve telli telgrafa özgü elektrikli cihazlar
3220.0.04,Telefon ve telgrafa özgü elektrikli cihazların aksam ve parçaları
3220.0.05,Televizyon ve radyo vericilerinin kurulumu
3220.0.06,Televizyon ve radyo vericilerinin bakım ve onarımı
3230.0.01,Harici bir güç kaynağı olmaksızın çalışabilen radyo yayını alıcı cihazlar (arabalar için olanlar hariç)
3230.0.02,Harici bir güç kaynağı olmaksızın çalışamayan radyo yayını alıcı cihazlar
3230.0.03,Televizyon alıcıları
3230.0.04,"Plak döndürücüler, pikaplar, kaset çalarlar ve kaydedilen sesi tekrar vermeye özgü diğer cihazlar"
3230.0.05,Manyetik ses kaydetme cihazlar ve diğer ses kaydetme cihazları
3230.0.06,Video kayıt ve gösterme cihazları
3230.0.07,Mikrofonlar ve bunların mesnetleri
3230.0.08,Hoparlörler; başa takılan kulaklıklar; kulağa takılan kulaklıklar; kombine haldeki mikrofon ve kulaklıklar
3230.0.09,Elektrikli ses frekansı yükselteçleri (amplifikatörler); takım haldeki ses yükselteçleri
3230.0.10,B.y.s. telsiz telefon veya telsiz telgraf alıcı cihazları
3230.0.11,Ses ve görüntü kaydeden teçhizatın aksam ve parçaları
3230.0.12,Her türlü anten ve yansıtıcılar ile bunların aksam ve parçaları; radyo alıcı ve vericileri ile radar cihazlarına ait aksam ve parçalar
3230.0.13,"Profesyonel radyo, televizyon, ses ve görüntü kaydeden cihazların kurulumu"
3230.0.14,"Profesyonel radyo, televizyon, ses ve görüntü cihazlarının bakım ve onarımı"
3311.0.01,"X - ışınlı, alfa, beta veya gama ışınlı cihazlar"
3311.0.02,Tıpta kullanılan elektro teşhis cihazları ile ultraviole veya kızıl ötesi ışınlı cihazlar
3311.0.03,Dişçilikte kullanılan diğer alet ve cihazlar
3311.0.04,"Tıbbi, cerrahi veya laboratuvar sterilizatörleri"
3311.0.05,"Şırıngalar, iğneler, kateterler, kanüller ve benzeri aletler; göz tıbbına ait diğer alet ve cihazlar, b.y.s. diğer alet ve cihazlar"
3311.0.06,Terapi alet ve cihazları; teneffüs cihazları
3311.0.07,Suni eklemler; ortopedik cihazlar; protez dişler; diş ile ilgili diğer aksamlar; b.y.s. diğer suni organlar
3311.0.08,İşitme cihazları; kalp pilleri; bunların aksam ve parçaları; protez ve ortopedik cihazlara özgü aksam ve parçalar
3311.0.09,"Tıpta, cerrahide, diş hekimliğinde ve veterinerlikte kullanılan mobilyalar; berber koltukları ve benzeri koltuklar; bu eşyaların aksam ve parçaları"
3311.0.10,Tıbbi ve cerrahi cihazların kurulumu
3311.0.11,Tıbbi ve cerrahi cihazların bakım ve onarımı
3312.0.01,Pusulalar; diğer seyrüsefer alet ve cihazları
3312.0.02,"Arazi ölçme, hidrografik, oşinografik, hidrolojik ve meteorolojik veya jeofizik alet ve cihazları (pusulalar hariç)"
3312.0.03,Radar cihazları; telsiz seyrüsefer yardımcı cihazları ve uzaktan kumanda etmeye özgü telsiz cihazları
3312.0.04,Hassasiyeti 5 santigram veya daha iyi olan teraziler
3312.0.05,"Çizim masaları ve makineleri; resim, çizim ve hesap yapmaya özgü diğer aletler"
3312.0.06,Elde kullanılan uzunluk ölçü aletleri
3312.0.07,İyonlaşma ışınlarını ölçmeye veya bulmaya özgü alet ve cihazlar
3312.0.08,Katot ışınlı osiloskoplar ve katot ışınlı osilograflar
3312.0.09,Elektriksel miktarları ölçmeye özgü alet ve cihazlar (kaydedici tertibatı bulunmayanlar)
3312.0.10,Telekomünikasyon için özel olarak imal edilmiş alet ve cihazlar
3312.0.11,Elektriksel miktarları ölçmeye veya denemeye özgü b.y.s. alet ve cihazlar
3312.0.12,"Hidrometreler, termometreler, pirometreler, barometreler, higrometreler ve psikometreler"
3312.0.13,"Sıvı ve gazların akış, seviye, basınç veya diğer özelliklerini ölçmeye veya denemeye özgü cihazlar"
3312.0.14,B.y.s. fiziksel ve kimyasal analiz için alet ve cihazlar
3312.0.15,Mikroskoplar (optik mikroskoplar hariç) ve difraksiyon cihazları
3312.0.16,Maddelerin mekaniksel özelliklerini test etmeye özgü makine ve cihazlar
3312.0.17,"Gaz, sıvı ve elektrik sayaçları"
3312.0.18,"Devir adedi sayaçları, üretim sayaçları, taksimetreler; hız göstergeleri ve takometreler; stroboskoplar"
3312.0.19,"B.y.s. ölçme veya denemel aletleri, cihazları ve makineleri"
3312.0.20,Otomatik ayar ve kontrol alet ve cihazları
3312.0.21,3312.0.01/02/05/06/07/08/09/10/11/12/13/14/16/19'da sınıflanan ürünlerin aksam ve parçaları; b.y.s. aksam ve parçalar
3312.0.22,Mikroskop veya defraksiyon aletlerinin b.ys. aksam ve parçaları
3312.0.23,3312.0.17 ve 3312.0.18'de sınıflanan ürünlerin aksam ve parçaları
3312.0.24,3312.0.20'de sınıflanan alet ve cihazların aksam ve parçaları
3312.0.25,"Ölçme, test, seyrüsefer v.b. amaçlı alet ve cihazların kurulumu"
3312.0.26,"Ölçme, test, seyrüsefer v.b. amaçlı alet ve cihazların bakım ve onarımı"
3313.0.01,Sanayide kullanılan işlem kontrol cihazlarının ve otomize üretim fabrikalarının tasarım ve uyum hizmetleri
3320.0.01,Kontakt lensler; camdan gözlük camları; diğer maddelerden gözlük camları
3320.0.02,"Gözlükler ve benzerleri (düzeltici, koruyucu ve diğer amaçlı)"
3320.0.03,Gözlüklere veya benzeri eşyaya ait çerçeveler
3320.0.04,Gözlüklere veya benzeri eşyaya ait çerçeveler için aksam ve parçalar
3320.0.05,"Optik lifler, yaprak veya levha halinde polarizan maddeler; mercekler, filtreler ve benzerleri"
3320.0.06,"Çift gözlü dürbünler, tek gözlü dürbünler ve diğer optik teleskoplar; diğer astronomi aletleri; optik mikroskoplar"
3320.0.07,Sıvı kristalli aletler; lazerler (lazer diyodları hariç); b.y.s. diğer alet ve cihazlar
3320.0.08,Diğer optik aletlerin aksam ve parçaları
3320.0.09,"Kamera, projektör, fotoğraf veya sinematografik büyütme ve küçültme cihazlarına özgü optik mercekler"
3320.0.10,"Baskı klişesi veya silindirleri hazırlamada kullanılan fotoğraf makineleri; belgeleri mikrofilm, mikrofiş veya veya diğer mikroformlar üzerine kaydetmede kullanılan fotoğraf makineleri"
3320.0.11,Anında fotoğraf veren makineler ve diğer fotoğraf makineleri
3320.0.12,Sinematografik kameralar
3320.0.13,Sinematografik projektörler; slayt projektörleri; diğer görüntü projektörleri
3320.0.14,"Flaş lambaları; fotoğraf büyültücü cihazlar; fotoğraf laboratuvarları için alet ve cihazlar; negatoskoplar, projeksiyon perdeleri"
3320.0.15,"Mikrofilm, mikrofiş veya diğer mikroform okuyucular"
3320.0.16,Fotoğrafçılıkta kullanılan teçhizatın aksam ve parçaları
3320.0.17,"Profesyonel fotoğrafik, sinematografik ve optik aletlerin bakım ve onarımı"
3330.0.01,Zarfları kıymetli metaller veya kıymetli metallerle kaplama metallerden olan kol saatleri ve cep saatleri
3330.0.02,"Diğer kol saatleri, cep saatleri ve diğer saatler (kronometreler dahil)"
3330.0.03,Taşıtların gösterge panellerinde kullanılan saatler ve benzerleri
3330.0.04,Saat makineli duvar ve masa saatleri; çalar saatler; b.y.s. diğer saatler
3330.0.05,"Saat makineli veya senkron motorlu zaman kontrol cihazları ve sayaçları; zaman röleleri, zaman kaydediciler, park-metreler"
3330.0.06,Cep veya kol saati makineleri (tamamlanmış veya birleştirilmiş)
3330.0.07,Diğer saat makineleri (cep veya kol saatleri için olanlar hariç)
3330.0.08,Tamamlanmış saat makineleri (birleştirilmemiş veya kısmen birleştirilmiş); tamamlanmamış saat makineleri (birleştirilmiş)
3330.0.09,Saat makinelerinin taslakları
3330.0.10,Tamamlanmış veya tamamlanmamış saat makineleri ve taslakları (birleştirilmemiş)
3330.0.11,Saat zarfları ve bunların aksam ve parçaları
3330.0.12,"Metal saat kayışları, saat bantları ve saat bilezikleri ile bunların aksam ve parçaları"
3330.0.13,Saatlere ait diğer aksam ve parçalar
3330.0.14,Endüstriyel zaman ölçüm alet ve cihazlarının kurulumu
3330.0.15,Endüstriyel zaman ölçüm alet ve cihazlarının bakım ve onarımı
3410.0.01,"Taşıtlarda kullanılan, kıvılcımla ateşlemeli içten yanmalı doğrusal pistonlu motorlar (silindir hacmi 1000 cm3 den küçük)"
3410.0.02,"Taşıtlarda kullanılan, kıvılcımla ateşlemeli içten yanmalı doğrusal pistonlu motorlar (silindir hacmi 1000 cm3 den büyük)"
3410.0.03,"Taşıtlarda kullanılan, sıkıştırmayla ateşlemeli içten yanmalı pistonlu motorlar"
3410.0.04,Kıvılcımla ateşlemeli motorlu taşıtlar (silindir hacmi 1500 cm3 den küçük) (yeni)
3410.0.05,Kıvılcımla ateşlemeli motorlu taşıtlar (silindir hacmi 1500 cm3 veya daha büyük) (yeni)
3410.0.06,"Sıkıştırmayla ateşlemeli, içten yanmalı pistonlu motorlu taşıtlar (dizel veya yarı - dizel) (yeni)"
3410.0.07,B.y.s. diğer motorlu taşıtlar (binek tipi)
3410.0.08,Kullanılmış binek otomobiller
3410.0.09,10 veya daha fazla kişi taşımaya yönelik motorlu taşıtlar
3410.0.10,"Sıkıştırmayla ateşlemeli, içten yanmalı pistonlu motorlu yük taşıtları (dizel veya yarı - dizel) (yeni)"
3410.0.11,Kıvılcımla ateşlemeli içten yanmalı pistonlu motorlu yük taşıtları; diğer yük taşıtları (yeni)
3410.0.12,Motorlu yük taşıtları (kullanılmış)
3410.0.13,Yarı römorklar için çekiciler
3410.0.14,Motorlu taşıtlar için motorla monte edilmiş şasiler
3410.0.15,Karayolu şebekesi dışında kullanılan damperli kamyonlar
3410.0.16,Vinçli taşıtlar
3410.0.17,Kar taşıtları; golf arabaları ve benzeri taşıtlar (motorlu)
3410.0.18,B.y.s. özel amaçlı motorlu taşıtlar
3420.0.01,Motorlu taşıt karoserleri
3420.0.02,Bir veya daha fazla taşıma şekline göre tasarlanmış konteynerler
3420.0.03,Karavan tipi ikamet veya kamp yapmaya yönelik römork ve yarı - römorklar
3420.0.04,Diğer römork veya yarı - römorklar
3420.0.05,"Römork, yarı römork ve diğer taşıtların mekanik olmayan aksam ve parçaları"
3430.0.01,Kıvılcımla ateşlemeli içten yanmalı motorların aksam ve parçaları (hava taşıtları için olanlar hariç)
3430.0.02,B.y.s. diğer motorların aksam ve parçaları
3430.0.03,Motorlu taşıtların b.y.s. diğer parça ve aksesuarları
3430.0.04,Emniyet kemerleri ve karoserlerin diğer aksam ve parçaları
3511.0.01,Savaş gemileri
3511.0.02,"Yolcu taşımak üzere tasarlanmış gezinti gemileri, feribotlar ve benzerleri"
3511.0.03,Tankerler
3511.0.04,Frigorifik gemiler
3511.0.05,Yük gemileri ve hem insan hem de yük taşımaya yönelik gemiler
3511.0.06,Balıkçı tekneleri; balıkçılık ürünlerinin işlenmesine ve saklanmasına yönelik fabrika gemileri ve diğer tekneler
3511.0.07,Römorkörler ve itici gemiler
3511.0.08,"Tarak gemileri; fener gemileri, yangın söndürme gemileri, yüzer vinçler; diğer tekneler"
3511.0.09,Yüzer veya dalabilen sondaj ve üretim platformları
3511.0.10,Diğer yüzer yapılar
3511.0.11,Sökülecek gemiler ve suda yüzen sökülecek diğer araç ve yapılar
3511.0.12,Deniz taşıtları ve yüzer platformların bakım ve onarımı
3511.0.13,Gemilerin yenilenmesi
3511.0.14,Gemilerin sökülmesi
3512.0.01,Eğlence ve sportif amaçlı yelkenli tekneler
3512.0.02,Eğlence ve sportif amaçlı şişirilebilir tekneler
3512.0.03,Eğlence ve sportif amaçlı diğer tekneler; kürekli tekneler ve kanolar
3512.0.04,Eğlence ve spor amaçlı teknelerin bakım ve onarımı
3520.0.01,Harici kaynaklı elektrikli lokomotifler
3520.0.02,Dizel elektrikli lokomotifler
3520.0.03,Diğer lokomotifler; lokomotifler tenderleri
3520.0.04,Kendinden hareketli demiryolu veya tramvay vagonları (servis ve bakım amaçlı olanlar hariç)
3520.0.05,Demiryolu ve tramvayların bakım ve servis taşıtları
3520.0.06,"Kendinden hareketli olmayan demiryolu veya tramvay yolcu vagonları, bagaj furkonları ve diğer özel amaçlı demiryolu ve tramvay vagonları"
3520.0.07,Kendinden hareketli olmayan demiryolu veya tramvay yük vagonları
3520.0.08,"Demiryolu ve tramvay lokomotifleri ile vagonlarının aksam ve parçaları, bağlantı parçaları; mekanik demiryolu trafik kontrol alet ve cihazları"
3520.0.09,Demiryolu ve tramvay lokomotifleri ile vagonların bakım ve onarımı
3520.0.10,Demiryolu ve tramvay lokomotifleri ile vagonlarının yenilenme hizmetleri
3530.0.01,Hava taşıtları için kıvılcımla ateşlemeli motorlar
3530.0.02,Turbo-jetler ve turbo-propellerler
3530.0.03,Tepkili motorlar (turbo-jetler hariç)
3530.0.04,Hava taşıtlarının fırlatma cihaz ve tertibatı; iniş cihaz ve tertibatı ve benzeri cihaz ve tertibat; yerde uçuş eğitimi yapmaya özgü cihazlar ve tertibatı
3530.0.05,Hava taşıtları için kıvılcımla ateşlemeli motorların aksam ve parçaları
3530.0.06,Turbo-jetler ve turbo-propellerlerin aksam ve parçaları
3530.0.07,Planörler ve delta kanatlı planörler
3530.0.08,"Balonlar, hava gemileri ve motorsuz diğer hava taşıtları"
3530.0.09,Helikopterler
3530.0.10,Uçaklar ve b.y.s. diğer hava taşıtları (boş haldeki ağırlıkları 2000 kg veya daha az olanlar)
3530.0.11,Uçaklar ve b.y.s. diğer hava taşıtları (boş haldeki ağırlıkları 2000 kg.ı geçen fakat 15000 kg.ı geçmeyenler)
3530.0.12,Uçaklar ve b.y.s. diğer hava taşıtları (boş haldeki ağırlıkları 15000 kg.ı geçenler)
3530.0.13,Uzay araçları (uydular dahil) ve uzay araçlarını fırlatıcı araçlar
3530.0.14,Hava ve uzay taşıtlarının diğer aksam ve parçaları
3530.0.15,Hava taşıtları ve motorlarının bakım ve onarımı
3530.0.16,Hava taşıtları ve motorlarının yenilenme hizmetleri
3591.0.01,"Motosikletler ve bir yardımcı motoru bulunan benzer taşıtlar (silindir hacmi 50 cm3 veya daha küçük, içten yanmalı doğrusal pistonlu motoru olanlar)"
3591.0.02,Motosikletler (silindir hacmi 50 cm3'ten büyük içten yanmalı doğrusal pistonlu motoru olanlar)
3591.0.03,B.y.s. motosikletler; motosiklet sepetleri
3591.0.04,Motosiklet ve motosiklet sepetlerinin aksam ve parçaları
3592.1.01,Motorsuz bisikletler ve diğer motorsuz tekerlekli taşıtlar
3592.1.02,Motorsuz bisikletler ve diğer motorsuz tekerlekli taşıtların aksam ve parçaları
3592.2.01,Sakat taşıyıcıları
3592.2.02,Sakat taşıyıcılarının aksam ve parçaları
3599.0.01,B.y.s. diğer ulaşım araçları
3610.1.01,Metal aksamlı oturmaya özgü mobilyalar
3610.1.02,Ağaç aksamlı oturmaya özgü mobilyalar
3610.1.03,B.y.s. diğer oturmaya özgü mobilyalar
3610.1.04,Oturmaya özgü mobilyaların aksam ve parçaları
3610.2.01,Bürolarda kullanılan metal mobilyalar
3610.2.02,Bürolarda kullanılan ağaç mobilyalar
3610.2.03,Mağazalarda kullanılan ağaç mobilyalar
3610.3.01,Mutfak mobilyaları
3610.4.01,B.y.s. metal mobilyalar
3610.4.02,"Yatak, yemek ve oturma odasında kullanılan türden ahşap mobilyalar"
3610.4.03,B.y.s. ahşap mobilyalar
3610.4.04,"Plastik ve diğer maddelerden mobilyalar (reten kamışı, sepetçi söğüdü, bambu ve benzeri maddelerden olanlar dahil)"
3610.4.05,Diğer mobilyaların aksam ve parçaları
3610.4.06,Mobilya finisaj hizmetleri (koltuk ve sandalye döşemeciliği hariç)
3610.5.01,Somyalar
3610.5.02,Yataklar ve yatak malzemeleri
3691.1.01,Madeni para (sikke) ve madalyonlar
3691.2.01,"Kültür incileri, kıymetli veya yarı-kıymetli taşlar (sentetik veya yeniden oluşturulmuş olanlar dahil) (işlenmiş ancak bitirilmemiş)"
3691.2.02,"İşlenmiş sanayi elmasları; doğal veya sentetik, kıymetli veya yarı kıymetli taşların toz ve pulları"
3691.2.03,"Mücevherci, kuyumcu veya gümüşçü eşyası ve bunların aksamı"
3691.2.04,"Kıymetli metallerden diğer eşyalar; doğal inci veya kültür incilerinden, kıymetli veya yarı kıymetli taşlardan eşyalar"
3692.0.01,Piyanolar ve diğer klavyeli-telli müzik aletleri
3692.0.02,"Diğer telli müzik aletleri (gitar, keman, harp v.b.)"
3692.0.03,Borulu ve klavyeli orglar; armonyumlar ve benzeri aletler; akordeon ve benzeri aletler; ağız armonikaları
3692.0.04,Nefesli çalgılar
3692.0.05,"Sesin elektrikle üretildiği veya yükseltildiği müzik aletleri veya klavyeli aletler (elektronik orglar, elektro-gitarlar v.b.)"
3692.0.06,"Diğer müzik aletleri (düdükler, müzik kutuları, vurmalı çalgılar v.b.)"
3692.0.07,"Metronomlar, akort düdükleri ve diapozonlar; müzik kutusu mekanizmaları; müzik aletlerinin telleri"
